BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         788   620.6       3.000       182.8    
         789   622.2       3.000       182.8    
         790   623.8       3.000       182.8    
         791   625.4       3.000       182.8    
         792   626.9       3.000       182.8    
         793   628.5       3.000       182.8    
         794   630.1       3.000       182.8    
         795   631.7       3.000       182.8    
         796   633.3       3.000       182.8    
         797   634.9       3.000       182.8    
         798   636.5       3.000       182.8    
         799   638.1       3.000       182.8    
         800   639.7       3.000       182.8    
         801   641.3       3.000       182.8    
         802   642.9       3.000       182.8    
         803   644.5       3.000       182.8    
         804   646.1       3.000       182.8    
         805   647.7       3.000       182.8    
         806   649.3       3.000       182.8    
         807   650.9       3.000       216.2    
         808   652.6       3.000       216.2    
         809   654.2       3.000       216.2    
         810   655.8       3.000       216.2    
         811   657.4       3.000       216.2    
         812   659.0       3.000       216.2    
         813   660.7       3.000       216.2    
         814   662.3       3.000       216.2    
         815   663.9       3.000       216.2    
         816   665.6       3.000       216.2    
         817   667.2       3.000       216.2    
         818   668.8       3.000       216.2    
         819   670.5       3.000       216.2    
         820   672.1       3.000       216.2    
         821   673.8       3.000       216.2    
         822   675.4       3.000       216.2    
         823   677.0       3.000       216.2    
         824   678.7       3.000       216.2    
         825   680.3       3.000       216.2    
         826   682.0       3.000       216.2    
         827   683.6       3.000       216.2    
         828   685.3       3.000       216.2    
         829   687.0       3.000       216.2    
         830   688.6       3.000       216.2    
         831   690.3       3.000       216.2    
         832   691.9       3.000       216.2    
         833   693.6       3.000       216.2    
         834   695.3       3.000       216.2    
         835   697.0       3.000       216.2    
         836   698.6       3.000       216.2    
         837   700.3       3.000       216.2    
         838   702.0       3.000       216.2    
         839   703.7       3.000       216.2    
         840   705.3       3.000       216.2    
         841   707.0       3.000       216.2    
         842   708.7       3.000       216.2    
         843   710.4       3.000       216.2    
         844   712.1       3.000       216.2    
         845   713.8       3.000       216.2    
         846   715.5       3.000       216.2    
         847   717.2       3.000       216.2    
         848   718.8       3.000       216.2    
         849   720.5       3.000       216.2    
         850   722.2       3.000       216.2    
         851   723.9       3.000       216.2    
         852   725.7       3.000       216.2    
         853   727.4       3.000       216.2    
         854   729.1       3.000       216.2    
         855   730.8       3.000       216.2    
         856   732.5       3.000       216.2    
         857   734.2       3.000       216.2    
         858   735.9       3.000       216.2    
         859   737.6       3.000       216.2    
         860   739.4       3.000       216.2    
         861   741.1       3.000       216.2    
         862   742.8       3.000       216.2    
         863   744.5       3.000       216.2    
         864   746.3       3.000       216.2    
         865   748.0       3.000       216.2    
         866   749.7       3.000       255.6    
         867   751.5       3.000       255.6    
         868   753.2       3.000       255.6    
         869   754.9       3.000       255.6    
         870   756.7       3.000       255.6    
         871   758.4       3.000       255.6    
         872   760.2       3.000       255.6    
         873   761.9       3.000       255.6    
         874   763.7       3.000       255.6    
         875   765.4       3.000       255.6    
         876   767.2       3.000       255.6    
         877   768.9       3.000       255.6    
         878   770.7       3.000       255.6    
         879   772.4       3.000       255.6    
         880   774.2       3.000       255.6    
         881   776.0       3.000       255.6    
         882   777.7       3.000       255.6    
         883   779.5       3.000       255.6    
         884   781.3       3.000       255.6    
         885   783.0       3.000       255.6    
         886   784.8       3.000       255.6    
         887   786.6       3.000       255.6    
         888   788.3       3.000       255.6    
         889   790.1       3.000       255.6    
         890   791.9       3.000       255.6    
         891   793.7       3.000       255.6    
         892   795.5       3.000       255.6    
         893   797.3       3.000       255.6    
         894   799.0       3.000       255.6    
         895   800.8       3.000       255.6    
         896   802.6       3.000       255.6    
         897   804.4       3.000       255.6    
         898   806.2       3.000       255.6    
         899   808.0       3.000       255.6    
         900   809.8       3.000       255.6    
         901   811.6       3.000       255.6    
         902   813.4       3.000       255.6    
         903   815.2       3.000       255.6    
         904   817.0       3.000       255.6    
         905   818.9       3.000       255.6    
         906   820.7       3.000       255.6    
         907   822.5       3.000       255.6    
         908   824.3       3.000       255.6    
         909   826.1       3.000       255.6    
         910   827.9       3.000       255.6    
         911   829.8       3.000       255.6    
         912   831.6       3.000       255.6    
         913   833.4       3.000       255.6    
         914   835.2       3.000       255.6    
         915   837.1       3.000       255.6    
         916   838.9       3.000       255.6    
         917   840.7       3.000       255.6    
