BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         772   122.2       3.000       40.19    
         773   123.3       3.000       40.19    
         774   124.5       3.000       40.19    
         775   125.6       3.000       40.19    
         776   126.8       3.000       47.59    
         777   128.0       3.000       47.59    
         778   129.2       3.000       47.59    
         779   130.4       3.000       47.59    
         780   131.6       3.000       47.59    
         781   132.8       3.000       47.59    
         782   134.0       3.000       47.59    
         783   135.2       3.000       47.59    
         784   136.5       3.000       47.59    
         785   137.8       3.000       47.59    
         786   139.0       3.000       47.59    
         787   140.3       3.000       47.59    
         788   141.6       3.000       47.59    
         789   142.9       3.000       47.59    
         790   144.3       3.000       47.59    
         791   145.6       3.000       47.59    
         792   146.9       3.000       47.59    
         793   148.3       3.000       47.59    
         794   149.7       3.000       47.59    
         795   151.1       3.000       47.59    
         796   152.5       3.000       47.59    
         797   153.9       3.000       47.59    
         798   155.3       3.000       47.59    
         799   156.7       3.000       47.59    
         800   158.2       3.000       56.35    
         801   159.7       3.000       56.35    
         802   161.1       3.000       56.35    
         803   162.6       3.000       56.35    
         804   164.1       3.000       56.35    
         805   165.7       3.000       56.35    
         806   167.2       3.000       56.35    
         807   168.7       3.000       56.35    
         808   170.3       3.000       56.35    
         809   171.9       3.000       56.35    
         810   173.5       3.000       56.35    
         811   175.1       3.000       56.35    
         812   176.7       3.000       56.35    
         813   178.3       3.000       56.35    
         814   180.0       3.000       56.35    
         815   181.7       3.000       56.35    
         816   183.3       3.000       56.35    
         817   185.0       3.000       56.35    
         818   186.8       3.000       56.35    
         819   188.5       3.000       56.35    
         820   190.2       3.000       56.35    
         821   192.0       3.000       56.35    
         822   193.8       3.000       56.35    
         823   195.6       3.000       56.35    
         824   197.4       3.000       66.70    
         825   199.2       3.000       66.70    
         826   201.0       3.000       66.70    
         827   202.9       3.000       66.70    
         828   204.8       3.000       66.70    
         829   206.7       3.000       66.70    
         830   208.6       3.000       66.70    
         831   210.5       3.000       66.70    
         832   212.5       3.000       66.70    
         833   214.5       3.000       66.70    
         834   216.4       3.000       66.70    
         835   218.4       3.000       66.70    
         836   220.5       3.000       66.70    
         837   222.5       3.000       66.70    
         838   224.6       3.000       66.70    
         839   226.6       3.000       66.70    
         840   228.7       3.000       66.70    
         841   230.9       3.000       66.70    
         842   233.0       3.000       66.70    
         843   235.2       3.000       66.70    
         844   237.3       3.000       66.70    
         845   239.5       3.000       66.70    
         846   241.8       3.000       78.93    
         847   244.0       3.000       78.93    
         848   246.3       3.000       78.93    
         849   248.5       3.000       78.93    
         850   250.8       3.000       78.93    
         851   253.2       3.000       78.93    
         852   255.5       3.000       78.93    
         853   257.9       3.000       78.93    
         854   260.3       3.000       78.93    
         855   262.7       3.000       78.93    
         856   265.1       3.000       78.93    
         857   267.6       3.000       78.93    
         858   270.0       3.000       78.93    
         859   272.5       3.000       78.93    
         860   275.1       3.000       78.93    
         861   277.6       3.000       78.93    
         862   280.2       3.000       78.93    
         863   282.8       3.000       78.93    
         864   285.4       3.000       78.93    
         865   288.0       3.000       78.93    
         866   290.7       3.000       93.39    
         867   293.4       3.000       93.39    
         868   296.1       3.000       93.39    
         869   298.9       3.000       93.39    
         870   301.6       3.000       93.39    
         871   304.4       3.000       93.39    
         872   307.2       3.000       93.39    
         873   310.1       3.000       93.39    
         874   313.0       3.000       93.39    
         875   315.9       3.000       93.39    
         876   318.8       3.000       93.39    
         877   321.7       3.000       93.39    
         878   324.7       3.000       93.39    
         879   327.7       3.000       93.39    
         880   330.8       3.000       93.39    
         881   333.8       3.000       93.39    
         882   336.9       3.000       93.39    
         883   340.0       3.000       93.39    
         884   343.2       3.000       93.39    
         885   346.4       3.000       93.39    
         886   349.6       3.000       110.5    
         887   352.8       3.000       110.5    
         888   356.1       3.000       110.5    
         889   359.4       3.000       110.5    
         890   362.7       3.000       110.5    
         891   366.1       3.000       110.5    
         892   369.5       3.000       110.5    
         893   372.9       3.000       110.5    
         894   376.3       3.000       110.5    
         895   379.8       3.000       110.5    
         896   383.3       3.000       110.5    
         897   386.9       3.000       110.5    
         898   390.5       3.000       110.5    
         899   394.1       3.000       110.5    
         900   397.7       3.000       110.5    
         901   401.4       3.000       110.5    
         902   405.1       3.000       110.5    
         903   408.9       3.000       110.5    
         904   412.7       3.000       130.7    
         905   416.5       3.000       130.7    
         906   420.4       3.000       130.7    
         907   424.3       3.000       130.7    
         908   428.2       3.000       130.7    
         909   432.2       3.000       130.7    
         910   436.2       3.000       130.7    
         911   440.2       3.000       130.7    
         912   444.3       3.000       130.7    
         913   448.4       3.000       130.7    
         914   452.5       3.000       130.7    
         915   456.7       3.000       130.7    
         916   461.0       3.000       130.7    
         917   465.2       3.000       130.7    
